policy,date,initial_cost,increase_cost,cancellation_refund,cancellation_penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,start_kwh,end_kwh
mask_110,2025-08-04,48494.3229865091,0.0,3519.038434425909,1759.5192172129546,-1759.5192172129546,3.2797404347917335e-11,46734.80376929618,75125.650453145,70259.70437581025,0.0,4865.9460773347555,7.397638057682343e-12,1448.7943399317764,1486.8064660323553
mask_111,2025-08-04,48543.365738214554,0.0,3519.038434425909,1759.5192172129546,-1759.5192172129546,3.2797404347917335e-11,46783.84652100164,75239.41234529405,70373.4662679593,0.0,4865.9460773347555,7.397638057682343e-12,1346.408636997637,1486.8064660323553
forecast_only,2025-08-04,48493.37649980158,0.0,0.0,0.0,0.0,2.628852868724607e-11,48493.37649980161,75123.4549377019,75123.4549377019,0.0,0.0,5.615063969344192e-12,1450.770303830571,1921.0037216281744
mask_000,2025-08-05,47275.85891299418,0.0,0.0,0.0,0.0,2.6541465691920506e-11,47275.85891299421,73834.10689325457,73834.10689325457,0.0,0.0,4.9510395783158856e-12,1921.0037216281744,1968.323036170635
mask_001,2025-08-05,47275.85891299418,0.0,0.0,0.0,0.0,2.6541465691920506e-11,47275.85891299421,73834.10689325457,73834.10689325457,0.0,0.0,4.9510395783158856e-12,1921.0037216281744,1968.323036170635
mask_010,2025-08-05,47483.83939842458,0.0,2348.43783909431,1174.218919547155,-1174.218919547155,226.69651835866378,46536.31699723609,74316.54828836105,71306.89798540928,0.0,3009.650302951778,33.601253486017406,1486.8064660323553,1441.1674646883114
mask_011,2025-08-05,47483.83939842458,0.0,2348.43783909431,1174.218919547155,-1174.218919547155,226.69651835866378,46536.31699723609,74316.54828836105,71306.89798540928,0.0,3009.650302951778,33.601253486017406,1486.8064660323553,1441.1674646883114
mask_100,2025-08-05,47298.49191230775,0.0,515.4439707092855,257.72198535464275,-257.72198535464275,247.5179447000354,47288.28787165314,73886.60747157414,73319.26253936073,0.0,567.3449322134142,36.687337983117416,1873.7532011405722,1438.3582668570323
mask_101,2025-08-05,47298.49191230775,0.0,515.4439707092855,257.72198535464275,-257.72198535464275,247.5179447000354,47288.28787165314,73886.60747157414,73319.26253936073,0.0,567.3449322134142,36.687337983117416,1873.7532011405722,1438.3582668570323
mask_110,2025-08-05,47483.83939842458,0.0,2348.43783909431,1174.218919547155,-1174.218919547155,226.69651835866378,46536.31699723609,74316.54828836105,71306.89798540928,0.0,3009.650302951778,33.601253486017406,1486.8064660323553,1441.1674646883114
mask_111,2025-08-05,47483.83939842458,0.0,2348.43783909431,1174.218919547155,-1174.218919547155,226.69651835866378,46536.31699723609,74316.54828836105,71306.89798540928,0.0,3009.650302951778,33.601253486017406,1486.8064660323553,1441.1674646883114
forecast_only,2025-08-05,47275.85891299418,0.0,0.0,0.0,0.0,2.6541465691920506e-11,47275.85891299421,73834.10689325457,73834.10689325457,0.0,0.0,4.9510395783158856e-12,1921.0037216281744,1968.323036170635
mask_000,2025-08-06,51324.38568452874,0.0,0.0,0.0,0.0,3.792914854416907e-11,51324.385684528774,79242.1516619296,79242.1516619296,0.0,0.0,8.285261365870156e-12,1968.323036170635,1802.661658250525
mask_001,2025-08-06,51324.38568452874,0.0,5187.787273955106,2593.893636977553,-2593.893636977553,1290.2570485284086,50020.74909607959,79242.1516619296,72804.37879405828,0.0,6437.77286787133,243.628338783428,1968.323036170635,1321.9059703610758
mask_010,2025-08-06,51576.89320326876,0.0,4847.881110850532,2423.940555425266,-2423.940555425266,815.2582339262628,49968.21088176976,79827.88007468774,73620.43934011081,0.0,6207.440734576921,173.46508548826128,1441.1674646883114,1322.2119337314864
mask_011,2025-08-06,51576.89320326876,0.0,5187.787273955106,2593.893636977553,-2593.893636977553,1290.2570485284086,50273.25661481961,79827.88007468774,73390.1072068164,0.0,6437.77286787133,243.628338783428,1441.1674646883114,1321.9059703610758
mask_100,2025-08-06,51578.23880902995,0.0,609.5732821490498,304.7866410745249,-304.7866410745249,723.4680742723496,51996.920242227774,79831.00140561139,79200.9705939903,0.0,630.0308116210789,152.72158800627824,1438.3582668570323,1316.0981964150499
mask_101,2025-08-06,51578.23880902995,0.0,5187.787273955106,2593.893636977553,-2593.893636977553,1290.2570485284086,50274.602220580804,79831.00140561139,73393.22853774005,0.0,6437.77286787133,243.628338783428,1438.3582668570323,1321.9059703610758
mask_110,2025-08-06,51576.89320326876,0.0,4847.881110850532,2423.940555425266,-2423.940555425266,815.2582339262628,49968.21088176976,79827.88007468774,73620.43934011081,0.0,6207.440734576921,173.46508548826128,1441.1674646883114,1322.2119337314864
mask_111,2025-08-06,51576.89320326876,0.0,5187.787273955106,2593.893636977553,-2593.893636977553,1290.2570485284086,50273.25661481961,79827.88007468774,73390.1072068164,0.0,6437.77286787133,243.628338783428,1441.1674646883114,1321.9059703610758
forecast_only,2025-08-06,51324.38568452874,0.0,0.0,0.0,0.0,3.792914854416907e-11,51324.385684528774,79242.1516619296,79242.1516619296,0.0,0.0,8.285261365870156e-12,1968.323036170635,1802.661658250525
mask_000,2025-08-07,50826.22523730008,0.0,0.0,0.0,0.0,192.7334498914325,51018.958687191516,81533.0486437352,81533.0486437352,0.0,0.0,28.533641881276285,1802.661658250525,1787.7413394858318
mask_001,2025-08-07,51056.50721179912,273.70926080433753,5360.995610965537,2680.4978054827684,-2406.7885446784308,192.73344989143393,48842.45211701212,82067.22163027903,71639.83087121513,225.4459275151122,10652.836686579009,28.53364188127673,1321.9059703610758,1506.5506157451518
mask_010,2025-08-07,51056.3606553447,8.492106594340573,2803.2681756004044,1401.6340878002022,-1393.1419812058618,192.73344989143274,49855.95212403028,82066.88167097856,76702.85566568753,7.028435004626999,5371.054440295664,28.5336418812764,1322.2119337314864,1522.075998996941
mask_011,2025-08-07,51056.50721179912,280.48061185442975,6164.992904116605,3082.4964520583026,-2802.0158402038733,192.73344989143138,48447.22482148668,82067.22163027903,70499.376619525,236.15624497065073,11804.001255724674,28.533641881276278,1321.9059703610758,1485.062153642746
mask_100,2025-08-07,51059.28913551927,0.0,450.21888574425674,225.10944287212837,-225.10944287212837,954.3918254212701,51788.571518068406,82073.67471244128,81572.90959504491,0.0,500.7651173963694,140.12942157117615,1316.0981964150499,1411.977565705171
mask_101,2025-08-07,51056.50721179912,273.70926080433753,5360.995610965537,2680.4978054827684,-2406.7885446784308,192.73344989143393,48842.45211701212,82067.22163027903,71639.83087121513,225.4459275151122,10652.836686579009,28.53364188127673,1321.9059703610758,1506.5506157451518
mask_110,2025-08-07,51056.3606553447,8.492106594340573,2803.2681756004044,1401.6340878002022,-1393.1419812058618,192.73344989143274,49855.95212403028,82066.88167097856,76702.85566568753,7.028435004626999,5371.054440295664,28.5336418812764,1322.2119337314864,1522.075998996941
mask_111,2025-08-07,51056.50721179912,280.48061185442975,6164.992904116605,3082.4964520583026,-2802.0158402038733,192.73344989143138,48447.22482148668,82067.22163027903,70499.376619525,236.15624497065073,11804.001255724674,28.533641881276278,1321.9059703610758,1485.062153642746
forecast_only,2025-08-07,50826.22523730008,0.0,0.0,0.0,0.0,192.7334498914325,51018.958687191516,81533.0486437352,81533.0486437352,0.0,0.0,28.533641881276285,1802.661658250525,1787.7413394858318
mask_000,2025-08-08,26327.363761564917,0.0,0.0,0.0,0.0,2.355725214897575e-11,26327.36376156494,44226.708875407894,44226.708875407894,0.0,0.0,3.845812557301542e-12,1787.7413394858318,3280.4351411226985
mask_001,2025-08-08,26460.752237226414,0.0,1015.0110905553809,507.50554527769043,-507.50554527769043,2.718812941449045e-11,25953.24669194875,44539.14301289754,43407.85715933532,0.0,1131.2858535622208,4.371392137159091e-12,1506.5506157451518,2818.3739883940475
mask_010,2025-08-08,26453.384580352147,0.0,1178.4439200449594,589.2219600224797,-589.2219600224797,2.3299890017369763e-11,25864.162620329687,44521.89258706222,43231.414023274934,0.0,1290.4785637872797,3.767652856367931e-12,1522.075998996941,2793.5067368863993
mask_011,2025-08-08,26470.949706297455,0.46942136471490226,1174.3866101479207,587.1933050739603,-586.7238837092455,2.3312510255557582e-11,25884.225822588232,44563.01908190022,43272.54051811293,0.7779927320735851,1291.256556519352,3.830047390351865e-12,1485.062153642746,2794.902801622288
mask_100,2025-08-08,26505.63240352872,0.0,481.3870937781498,240.6935468890749,-240.6935468890749,1.949355876718073e-11,26264.938856639663,44644.22417960863,44110.097176237054,0.0,534.127003371575,3.078426402680634e-12,1411.977565705171,2777.330635358379
mask_101,2025-08-08,26460.752237226414,0.0,1015.0110905553809,507.50554527769043,-507.50554527769043,2.718812941449045e-11,25953.24669194875,44539.14301289754,43407.85715933532,0.0,1131.2858535622208,4.371392137159091e-12,1506.5506157451518,2818.3739883940475
mask_110,2025-08-08,26453.384580352147,0.0,1178.4439200449594,589.2219600224797,-589.2219600224797,2.3299890017369763e-11,25864.162620329687,44521.89258706222,43231.414023274934,0.0,1290.4785637872797,3.767652856367931e-12,1522.075998996941,2793.5067368863993
mask_111,2025-08-08,26470.949706297455,0.46942136471490226,1174.3866101479207,587.1933050739603,-586.7238837092455,2.3312510255557582e-11,25884.225822588232,44563.01908190022,43272.54051811293,0.7779927320735851,1291.256556519352,3.830047390351865e-12,1485.062153642746,2794.902801622288
forecast_only,2025-08-08,26327.363761564917,0.0,0.0,0.0,0.0,2.355725214897575e-11,26327.36376156494,44226.708875407894,44226.708875407894,0.0,0.0,3.845812557301542e-12,1787.7413394858318,3280.4351411226985
mask_000,2025-08-09,23677.917101583564,0.0,0.0,0.0,0.0,8.158121733714553e-12,23677.91710158357,39312.318185254095,39312.318185254095,0.0,0.0,1.610267474916327e-12,3280.4351411226985,1957.6432890530932
mask_001,2025-08-09,23886.872622107257,0.0,1310.0751686847887,655.0375843423943,-655.0375843423943,198.37992996720237,23430.214967732067,39825.7194660637,38426.7469438742,0.0,1398.9725221895053,60.52274033103402,2818.3739883940475,1443.5621321640929
mask_010,2025-08-09,23898.601675735033,0.0,1077.2090259524364,538.6045129762182,-538.6045129762182,49.46247722061682,23409.459639979428,39853.34974551665,38698.90555000302,0.0,1154.4441955136242,23.55400517502279,2793.5067368863993,1446.063716497718
mask_011,2025-08-09,23897.943198534605,0.0,1310.0751686847887,655.0375843423943,-655.0375843423943,198.37992996720237,23441.285544159415,39851.798562476775,38452.82604028726,0.0,1398.9725221895053,60.52274033103402,2794.902801622288,1443.5621321640929
mask_100,2025-08-09,23906.231403622416,0.0,491.2930287050344,245.6465143525172,-245.6465143525172,125.83232573692945,23786.41721500683,39871.32319165889,39331.82875253192,0.0,539.4944391269746,43.21460995045273,2777.330635358379,1445.2102680218493
mask_101,2025-08-09,23886.872622107257,0.0,1310.0751686847887,655.0375843423943,-655.0375843423943,198.37992996720237,23430.214967732067,39825.7194660637,38426.7469438742,0.0,1398.9725221895053,60.52274033103402,2818.3739883940475,1443.5621321640929
mask_110,2025-08-09,23898.601675735033,0.0,1077.2090259524364,538.6045129762182,-538.6045129762182,49.46247722061682,23409.459639979428,39853.34974551665,38698.90555000302,0.0,1154.4441955136242,23.55400517502279,2793.5067368863993,1446.063716497718
mask_111,2025-08-09,23897.943198534605,0.0,1310.0751686847887,655.0375843423943,-655.0375843423943,198.37992996720237,23441.285544159415,39851.798562476775,38452.82604028726,0.0,1398.9725221895053,60.52274033103402,2794.902801622288,1443.5621321640929
forecast_only,2025-08-09,23677.917101583564,0.0,0.0,0.0,0.0,8.158121733714553e-12,23677.91710158357,39312.318185254095,39312.318185254095,0.0,0.0,1.610267474916327e-12,3280.4351411226985,1957.6432890530932
mask_000,2025-08-10,47406.67762301649,0.0,0.0,0.0,0.0,350.8994495519653,47757.577072568456,73900.37342120038,73900.37342120038,0.0,0.0,51.06083036207563,1957.6432890530932,1689.7106581903206
mask_001,2025-08-10,47652.92249716632,0.0,3833.6041674706885,1916.8020837353442,-1916.8020837353442,2934.2854582135387,48670.40587164452,74471.5747066326,68581.26192353795,0.0,5890.312783094643,439.46514202395616,1443.5621321640929,1321.2347871934123
mask_010,2025-08-10,47651.724238270515,0.0,3875.0585803908334,1937.5292901954167,-1937.5292901954167,2525.0870246157137,48239.28197269081,74468.79516848412,68786.73288847771,0.0,5682.062280006417,378.2419255284532,1446.063716497718,1329.5203503597813
mask_011,2025-08-10,47652.92249716632,0.0,3833.6041674706885,1916.8020837353442,-1916.8020837353442,2934.2854582135387,48670.40587164452,74471.5747066326,68581.26192353795,0.0,5890.312783094643,439.46514202395616,1443.5621321640929,1321.2347871934123
mask_100,2025-08-10,47652.133040090455,0.0,564.9840197821816,282.4920098910908,-282.4920098910908,1532.8583179351924,48902.49934813455,74469.74344456842,73887.11606117696,0.0,582.6273833914661,230.26295872301995,1445.2102680218493,1327.8267353467033
mask_101,2025-08-10,47652.92249716632,0.0,3833.6041674706885,1916.8020837353442,-1916.8020837353442,2934.2854582135387,48670.40587164452,74471.5747066326,68581.26192353795,0.0,5890.312783094643,439.46514202395616,1443.5621321640929,1321.2347871934123
mask_110,2025-08-10,47651.724238270515,0.0,3875.0585803908334,1937.5292901954167,-1937.5292901954167,2525.0870246157137,48239.28197269081,74468.79516848412,68786.73288847771,0.0,5682.062280006417,378.2419255284532,1446.063716497718,1329.5203503597813
mask_111,2025-08-10,47652.92249716632,0.0,3833.6041674706885,1916.8020837353442,-1916.8020837353442,2934.2854582135387,48670.40587164452,74471.5747066326,68581.26192353795,0.0,5890.312783094643,439.46514202395616,1443.5621321640929,1321.2347871934123
forecast_only,2025-08-10,47406.67762301649,0.0,0.0,0.0,0.0,350.8994495519653,47757.577072568456,73900.37342120038,73900.37342120038,0.0,0.0,51.06083036207563,1957.6432890530932,1689.7106581903206
mask_000,2025-08-11,45708.607035487,0.0,0.0,0.0,0.0,2273.6157823673702,47982.222817854374,72865.2487279968,72865.2487279968,0.0,0.0,335.7236471304764,1689.7106581903206,1564.7813374859847
mask_001,2025-08-11,45885.10697769452,247.08127060732465,994.4428675112886,497.2214337556443,-250.14016314831963,1352.3892181921065,46987.35603273831,73274.66636243781,71451.60081487935,229.0977446294624,2052.1632921879113,200.32380715165615,1321.2347871934123,1295.8111309350788
mask_010,2025-08-11,45881.138192937826,227.83835963092264,1157.531294348126,578.765647174063,-350.9272875431403,1346.3374276651211,46876.54833305981,73265.46018114184,70953.42328710938,223.0588853401255,2535.095779372583,199.2009218140577,1329.5203503597813,1305.7361896690632
mask_011,2025-08-11,45885.10697769452,253.71869611231506,1669.5106864698855,834.7553432349428,-581.0366471226278,1352.3892181921083,46656.45954876401,73274.66636243781,69916.03517617288,238.43988950795352,3597.0710757728784,200.32380715165675,1321.2347871934123,1303.2096976594694
mask_100,2025-08-11,45881.949434529095,0.0,179.74255460629152,89.87127730314576,-89.87127730314576,2374.9690173661234,48167.047174592066,73267.34197560082,72978.61099779521,0.0,288.7309778056035,352.2283891028903,1327.8267353467033,1303.9257735078934
mask_101,2025-08-11,45885.10697769452,247.08127060732465,994.4428675112886,497.2214337556443,-250.14016314831963,1352.3892181921065,46987.35603273831,73274.66636243781,71451.60081487935,229.0977446294624,2052.1632921879113,200.32380715165615,1321.2347871934123,1295.8111309350788
mask_110,2025-08-11,45881.138192937826,227.83835963092264,1157.531294348126,578.765647174063,-350.9272875431403,1346.3374276651211,46876.54833305981,73265.46018114184,70953.42328710938,223.0588853401255,2535.095779372583,199.2009218140577,1329.5203503597813,1305.7361896690632
mask_111,2025-08-11,45885.10697769452,253.71869611231506,1669.5106864698855,834.7553432349428,-581.0366471226278,1352.3892181921083,46656.45954876401,73274.66636243781,69916.03517617288,238.43988950795352,3597.0710757728784,200.32380715165675,1321.2347871934123,1303.2096976594694
forecast_only,2025-08-11,45708.607035487,0.0,0.0,0.0,0.0,2273.6157823673702,47982.222817854374,72865.2487279968,72865.2487279968,0.0,0.0,335.7236471304764,1689.7106581903206,1564.7813374859847
mask_000,2025-08-12,49409.34265570841,0.0,0.0,0.0,0.0,1390.3408038192392,50799.683459527645,78946.6569212046,78946.6569212046,0.0,0.0,205.07760905865737,1564.7813374859847,1674.726159939499
mask_001,2025-08-12,49538.1793846463,549.6461088579782,2640.111722010525,1320.0558610052626,-770.4097521472845,1556.9493319044586,50324.71896440347,79245.51270626116,74486.01042655128,462.79462601401804,5222.296905723894,240.15230487514435,1295.8111309350788,1419.575565657212
mask_010,2025-08-12,49533.42528151271,0.0,2458.987376102128,1229.493688051064,-1229.493688051064,2897.058850834848,51200.99044429649,79234.48486322339,74721.96255430192,0.0,4512.522308921469,436.7138321864346,1305.7361896690632,1422.4251833199758
mask_011,2025-08-12,49534.635471185306,552.3270523976994,3991.4411854998402,1995.7205927499201,-1443.3935403522207,2989.73116243792,51080.97309327101,79237.29207656739,72410.74230643603,467.0351027192389,7293.584872850591,451.28044247298885,1303.2096976594694,1421.9929998130945
mask_100,2025-08-12,49534.292470853914,0.0,0.0,0.0,0.0,1390.3408038192392,50924.63327467315,79236.4964367358,79236.4964367358,0.0,0.0,205.07760905865737,1303.9257735078934,1674.726159939499
