strategy,day,date,initial_cost,increase_cost,refund,penalty,adjustment_net,emergency_cost,total_cost,initial_kwh,effective_kwh,increase_kwh,cancel_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh,E_start,E_end
A43_000,230,2025-08-19,53175.22005034363,0.0,0.0,0.0,0.0,1266.5912331205393,54441.81128346417,72366.88858262746,72366.88858262746,0.0,0.0,149.0306454906263,17969.032324252046,14881.129120631631,5110.355974497681,2062.150882921203,1699.6920629351216
A43_001,230,2025-08-19,53411.6715751795,0.0,3813.0629874067195,1906.5314937033597,-1906.5314937033597,8013.709643698285,59518.84972517443,72874.39114632527,67764.686407492,0.0,5109.704738833259,1199.1021529873542,18115.171685066005,14949.581901243635,1480.5387266569892,1605.3985755931908,1298.406535215219
A43_010,230,2025-08-19,53185.91876506487,0.0,1363.4812297062715,681.7406148531358,-681.7406148531358,1291.6102194802531,53795.78836969198,72388.78525622802,70051.82774384171,0.0,2336.9575123862974,152.00149229460595,17979.997074190967,14902.274416682772,2808.44652862813,2042.4438766807125,1666.358558249504
A43_011,230,2025-08-19,53467.630194574,1951.4658417896856,4133.393708859984,2066.696854429992,-115.23101264030674,2298.0147157112065,55650.413897644896,73001.45431479596,68697.73895975621,1516.6540018448936,5820.369356884659,293.72453882136864,18429.064245856334,15097.85290001464,1342.5921027358786,1491.0417239695537,1301.8074341128734
A43_100,230,2025-08-19,53181.80322506786,0.0,33.92733689438714,16.96366844719357,-16.96366844719357,1288.0665760839952,54452.90613270466,72380.36212893165,72351.8689777631,0.0,28.493151168559393,151.58070699551936,17973.670159851685,14894.34891784533,5106.468392752257,2050.02469124744,1677.0512597302557
A43_101,230,2025-08-19,53379.08833213392,1305.999532034705,3813.0629874067195,1906.5314937033597,-600.531961668655,3965.2577970741822,56743.81416753946,72800.40558082667,68223.73633630216,533.0354943087322,5109.7047388332585,672.6544152237051,18053.036020732812,14954.844045863949,1480.5387266569892,1671.9855845419215,1303.2246189081723
A43_110,230,2025-08-19,53185.91876506487,0.0,1363.4812297062715,681.7406148531358,-681.7406148531358,1291.6102194802531,53795.78836969198,72388.78525622802,70051.82774384171,0.0,2336.9575123862974,152.00149229460595,17979.997074190967,14902.274416682772,2808.44652862813,2042.4438766807125,1666.358558249504
A43_111,230,2025-08-19,53380.1995408424,1951.4658417896856,4133.393708859984,2066.696854429992,-115.23101264030674,2298.0147157112065,55562.983243913295,72802.92876136364,68499.21340632388,1516.6540018448936,5820.369356884659,293.72453882136864,18230.538692424,15097.85290001464,1342.5921027358786,1669.7147220586526,1301.8074341128734
A43_update_only,230,2025-08-19,53175.22005034363,0.0,0.0,0.0,0.0,1266.5912331205393,54441.81128346417,72366.88858262746,72366.88858262746,0.0,0.0,149.0306454906263,17969.032324252046,14881.129120631631,5110.355974497681,2062.150882921203,1699.6920629351216
A43_adjust_only,230,2025-08-19,53175.22005034363,0.0,845.5147842907529,422.75739214537646,-422.75739214537646,1266.5912331205393,54019.05389131879,72366.88858262746,70535.2673566468,0.0,1831.6212259806748,149.0306454906263,17969.032324252046,14881.129120631631,3278.7347485170076,2062.150882921203,1699.6920629351216
A42,231,2025-08-20,54007.13663354715,0.0,0.0,0.0,0.0,8021.247155050592,62028.38378859774,73274.85290835456,73274.85290835456,0.0,0.0,1415.8787989538573,20339.006669066148,16702.651034428494,403.6850060040897,1770.1772171431255,1516.782069937666
B42,231,2025-08-20,54007.13663354715,0.0,0.0,0.0,0.0,8034.261155050592,62041.39778859774,73274.85290835456,73274.85290835456,0.0,0.0,1415.8787989538573,20339.006669066148,16702.651034428494,403.6850060040897,1770.1772171431255,1516.782069937666
B43,231,2025-08-20,58752.24905338802,1093.0456080535284,4321.772398934896,2160.886199467448,-1067.8405914139194,1038.8854555801365,58723.29391755424,81877.54593211136,75295.21190511563,515.0037579409642,7097.337784936703,149.96321086960776,21095.716475249654,17101.29602923536,800.0636033042656,1301.8074341128734,1286.51222935383
A43_000,231,2025-08-20,58504.36692963176,0.0,0.0,0.0,0.0,1389.4960826208162,59893.86301225258,81435.45190008664,81435.45190008664,0.0,0.0,173.8754906254042,21158.54592539395,17270.4629451036,7070.5533437550275,1699.6920629351216,1552.9801234523409
A43_001,231,2025-08-20,58754.36781340126,185.19976415093728,4321.772398934896,2160.886199467448,-1975.686435316511,3769.7776708076617,60548.45904889241,81881.32470866431,74937.4917371587,153.50481343108368,7097.337784936704,505.5444467772812,21096.5363975015,17104.254883536465,800.0636033042637,1298.406535215219,1280.561644592723
A43_010,231,2025-08-20,58525.133703050895,226.56187004493853,2917.6520100775842,1458.8260050387921,-1232.2641349938535,333.4720005214555,57626.3415685785,81472.4891275151,76649.15274510668,134.6133600667563,4957.949742475178,41.673152395499606,21253.87627228798,17322.961671678302,2109.2202302258365,1666.358558249504,1547.112012555021
A43_011,231,2025-08-20,58752.24905338802,185.19976415093728,4321.772398934896,2160.886199467448,-1975.686435316511,3765.935955951469,60542.498574022975,81877.54593211136,74933.71296060574,153.50481343108368,7097.337784936704,505.5444467772817,21092.75762094855,17104.254883536465,800.0636033042656,1301.8074341128734,1280.561644592723
A43_100,231,2025-08-20,58518.47215002839,222.4696374899931,224.44641465932818,112.22320732966409,110.246430160329,830.9643221235314,59459.68290231225,81460.60834809205,81242.88841056143,87.27379761091879,304.9937351415307,114.63305835319835,20988.222030693265,17351.944972200323,7070.553343755026,1677.0512597302557,1286.51222935383
A43_101,231,2025-08-20,58751.366147260545,958.9744080535285,4321.772398934896,2160.886199467448,-1201.9117914139197,1319.7936170906896,58869.247972937315,81875.97128233881,75239.63725534307,461.0037579409642,7097.337784936703,203.96321086960725,21094.141825477098,17101.29602923536,800.0636033042637,1303.2246189081723,1286.51222935383
A43_110,231,2025-08-20,58525.133703050895,226.56187004493853,2917.6520100775842,1458.8260050387921,-1232.2641349938535,333.4720005214555,57626.3415685785,81472.4891275151,76649.15274510668,134.6133600667563,4957.949742475178,41.673152395499606,21253.87627228798,17322.961671678302,2109.2202302258365,1666.358558249504,1547.112012555021
A43_111,231,2025-08-20,58752.24905338802,958.9744080535285,4321.772398934896,2160.886199467448,-1201.9117914139197,1315.951902234497,58866.289164208596,81877.54593211136,75241.21190511563,461.0037579409642,7097.337784936703,203.96321086960776,21095.716475249654,17101.29602923536,800.0636033042656,1301.8074341128734,1286.51222935383
A43_update_only,231,2025-08-20,58504.36692963176,0.0,0.0,0.0,0.0,1389.4960826208162,59893.86301225258,81435.45190008664,81435.45190008664,0.0,0.0,173.8754906254042,21158.54592539395,17270.4629451036,7070.5533437550275,1699.6920629351216,1552.9801234523409
A43_adjust_only,231,2025-08-20,58504.36692963176,141.82946317511443,806.8982211777214,403.4491105888607,-261.61964741374624,1099.4137569318655,59342.161039149876,81435.45190008664,80030.88502636936,55.63903462991425,1460.2059083471977,147.16919664729335,20959.009393778946,17356.001161109234,5924.35492368027,1699.6920629351216,1278.3547827703571
A42,232,2025-08-21,54499.89459958687,0.0,0.0,0.0,0.0,154.94270982550555,54654.837309412374,76060.96230729172,76060.96230729172,0.0,0.0,18.823422724672195,18706.193204656312,14953.745687765637,6482.9197297923765,1516.782069937666,1737.0829677220859
B42,232,2025-08-21,54499.89459958687,0.0,0.0,0.0,0.0,154.94270982550555,54654.837309412374,76060.96230729172,76060.96230729172,0.0,0.0,18.823422724672195,18706.193204656312,14953.745687765637,6482.9197297923765,1516.782069937666,1737.0829677220859
B43,232,2025-08-21,55523.71695802915,0.0,4596.0422249189505,2298.0211124594753,-2298.0211124594753,877.9668793904779,54103.66272496015,77880.22585674736,69579.44034300465,0.0,8300.785513742714,109.888417099601,18800.86157530753,15150.345312225389,194.3940136887702,1286.51222935383,1373.5706335468383
A43_000,232,2025-08-21,55376.45691698574,0.0,0.0,0.0,0.0,77.3799033685262,55453.83682035427,77584.15041886014,77584.15041886014,0.0,0.0,9.434847694755279,18613.472737762007,14949.008573379488,8084.702618839025,1552.9801234523409,1695.0960614609348
A43_001,232,2025-08-21,55527.14185014722,0.0,4596.0422249189505,2298.0211124594753,-2298.0211124594753,927.3838555307027,54156.504593218444,77886.83761759303,69586.05210385032,0.0,8300.785513742714,212.7514442365387,18680.48194462612,15047.482285088448,321.38540521585395,1280.561644592723,1373.5706335468383
A43_010,232,2025-08-21,55379.612004611525,0.0,2155.8323941078224,1077.9161970539112,-1077.9161970539112,83.92576257403383,54385.621570131654,77590.67054207937,73904.93926901919,0.0,3685.731273060183,10.232977208321094,18620.499643324147,14975.348417364343,4425.60253693437,1547.112012555021,1666.2856722530328
A43_011,232,2025-08-21,55527.14185014722,0.0,4596.0422249189505,2298.0211124594753,-2298.0211124594753,863.6633060991028,54092.78404378684,77886.83761759303,69586.05210385032,0.0,8300.785513742714,109.888417099601,18807.473336153205,15150.345312225389,194.3940136887702,1280.561644592723,1373.5706335468383
A43_100,232,2025-08-21,55523.71695802915,0.0,0.0,0.0,0.0,77.3799033685262,55601.09686139768,77880.22585674736,77880.22585674736,0.0,0.0,9.434847694755279,18909.54817564924,14949.008573379488,8084.7026188390255,1286.51222935383,1695.0960614609348
A43_101,232,2025-08-21,55523.71695802915,0.0,4596.0422249189505,2298.0211124594753,-2298.0211124594753,927.3838555307027,54153.079701100374,77880.22585674736,69579.44034300465,0.0,8300.785513742714,212.7514442365387,18673.870183780447,15047.482285088448,321.38540521585395,1286.51222935383,1373.5706335468383
A43_110,232,2025-08-21,55379.612004611525,0.0,2155.8323941078224,1077.9161970539112,-1077.9161970539112,83.92576257403383,54385.621570131654,77590.67054207937,73904.93926901919,0.0,3685.731273060183,10.232977208321094,18620.499643324147,14975.348417364343,4425.60253693437,1547.112012555021,1666.2856722530328
A43_111,232,2025-08-21,55523.71695802915,0.0,4596.0422249189505,2298.0211124594753,-2298.0211124594753,863.6633060991028,54089.359151668774,77880.22585674736,69579.44034300465,0.0,8300.785513742714,109.888417099601,18800.86157530753,15150.345312225389,194.3940136887702,1286.51222935383,1373.5706335468383
A43_update_only,232,2025-08-21,55376.45691698574,0.0,0.0,0.0,0.0,77.3799033685262,55453.83682035427,77584.15041886014,77584.15041886014,0.0,0.0,9.434847694755279,18613.472737762007,14949.008573379488,8084.702618839025,1552.9801234523409,1695.0960614609348
A43_adjust_only,232,2025-08-21,55528.412021729426,0.0,1506.1595362267349,753.0797681133674,-753.0797681133674,77.3799033685262,54852.71215698459,77889.28968628455,74982.79371787256,0.0,2906.4959684120035,9.434847694755279,18918.612005186435,14949.008573379488,5178.206650427022,1278.3547827703571,1695.0960614609348
A42,233,2025-08-22,23417.541720717018,0.0,0.0,0.0,0.0,1.553066830695116e-11,23417.541720717032,41727.231294844474,41727.231294844474,0.0,0.0,2.8270719099054986e-12,13884.300403527708,11087.69883538442,17700.060326701183,1737.0829677220859,1913.2879582476717
B42,233,2025-08-22,23417.541720717018,0.0,0.0,0.0,0.0,1.553066830695116e-11,23417.541720717032,41727.231294844474,41727.231294844474,0.0,0.0,2.8270719099054986e-12,13884.300403527708,11087.69883538442,17700.060326701183,1737.0829677220859,1913.2879582476717
B43,233,2025-08-22,24135.664869311317,0.0,910.5301139485146,455.2650569742573,-455.2650569742573,1.7739135493854976e-11,23680.399812337077,42745.26215372865,41447.451017750616,0.0,1297.8111359780335,3.516742452802646e-12,14129.530879144246,11002.220199733518,17089.57093833989,1373.5706335468383,1865.4593139616386
A43_000,233,2025-08-22,23999.589206127042,0.0,0.0,0.0,0.0,2.3440287932885438e-11,23999.589206127064,42388.01167826854,42388.01167826854,0.0,0.0,4.019895527562767e-12,13669.881941726428,10851.244071340407,18338.804407882526,1695.0960614609348,1941.051951969823
A43_001,233,2025-08-22,24135.664869311317,0.0,843.1096705236358,421.5548352618179,-421.5548352618179,1.52856562962711e-11,23714.110034049514,42745.26215372865,41522.121683290294,0.0,1223.1404704383513,3.1259439481345908e-12,14130.839265100294,10993.822332938555,17154.535351128558,1373.5706335468383,1875.9678244275951
A43_010,233,2025-08-22,24009.97695201367,0.0,919.4466392865766,459.7233196432883,-459.7233196432883,1.8544811020149153e-11,23550.2536323704,42420.023221832875,41114.46237125958,0.0,1305.560850573306,3.865352482534945e-12,13802.840923552878,11001.05553473202,17082.107582438715,1666.2856722530328,1865.447464859489
A43_011,233,2025-08-22,24135.664869311317,0.0,910.5301139485146,455.2650569742573,-455.2650569742573,1.7739135493854976e-11,23680.399812337077,42745.26215372865,41447.451017750616,0.0,1297.8111359780335,3.516742452802646e-12,14129.530879144246,11002.220199733518,17089.57093833989,1373.5706335468383,1865.4593139616386
A43_100,233,2025-08-22,23999.589206127042,0.0,34.99768588872699,17.498842944363496,-17.498842944363496,1.0804100725181342e-11,23982.090363182688,42388.01167826854,42353.89523347562,0.0,34.116444792925165,2.0268231537556858e-12,13658.586149596238,10874.064724003147,18338.804407882526,1695.0960614609348,1905.5294583162752
A43_101,233,2025-08-22,24135.664869311317,0.0,843.1096705236358,421.5548352618179,-421.5548352618179,1.52856562962711e-11,23714.110034049514,42745.26215372865,41522.121683290294,0.0,1223.1404704383513,3.1259439481345908e-12,14130.839265100294,10993.822332938555,17154.535351128558,1373.5706335468383,1875.9678244275951
A43_110,233,2025-08-22,24009.97695201367,0.0,919.4466392865766,459.7233196432883,-459.7233196432883,1.8544811020149153e-11,23550.2536323704,42420.023221832875,41114.46237125958,0.0,1305.560850573306,3.865352482534945e-12,13802.840923552878,11001.05553473202,17082.107582438715,1666.2856722530328,1865.447464859489
A43_111,233,2025-08-22,24135.664869311317,0.0,910.5301139485146,455.2650569742573,-455.2650569742573,1.7739135493854976e-11,23680.399812337077,42745.26215372865,41447.451017750616,0.0,1297.8111359780335,3.516742452802646e-12,14129.530879144246,11002.220199733518,17089.57093833989,1373.5706335468383,1865.4593139616386
A43_update_only,233,2025-08-22,23999.589206127042,0.0,0.0,0.0,0.0,2.3440287932885438e-11,23999.589206127064,42388.01167826854,42388.01167826854,0.0,0.0,4.019895527562767e-12,13669.881941726428,10851.244071340407,18338.804407882526,1695.0960614609348,1941.051951969823
A43_adjust_only,233,2025-08-22,23999.589206127042,0.0,0.0,0.0,0.0,2.3440287932885438e-11,23999.589206127064,42388.01167826854,42388.01167826854,0.0,0.0,4.019895527562767e-12,13669.881941726428,10851.244071340407,18338.804407882526,1695.0960614609348,1941.051951969823
A42,234,2025-08-23,23121.68948356395,0.0,0.0,0.0,0.0,1.4310771234704588e-11,23121.689483563965,41754.27735792087,41754.27735792087,0.0,0.0,3.069544618483633e-12,13350.279572464291,10506.76227039221,16380.753905848791,1913.2879582476717,2254.359273029741
B42,234,2025-08-23,23121.68948356395,0.0,0.0,0.0,0.0,1.4310771234704588e-11,23121.689483563965,41754.27735792087,41754.27735792087,0.0,0.0,3.069544618483633e-12,13350.279572464291,10506.76227039221,16380.753905848791,1913.2879582476717,2254.359273029741
B43,234,2025-08-23,22684.71702857229,44.417004378180145,190.4987944247954,95.2493972123977,-50.83239283421756,9.091399633120998e-12,22633.884635738083,41125.79553511618,40836.25704445159,44.52802716450762,334.0665178290948,1.835864793520159e-12,13013.040078161866,10634.758771285735,15927.969587575455,1865.4593139616386,1760.796749545387
A43_000,234,2025-08-23,22654.253195454992,0.0,0.0,0.0,0.0,8.44308537320537e-12,22654.253195455,41041.80371510709,41041.80371510709,0.0,0.0,1.6068917030320762e-12,13209.918423553667,10578.394281564699,15880.27342311811,1941.051951969823,2076.207109207345
A43_001,234,2025-08-23,22680.482098854507,44.417004378180145,190.4987944247954,95.2493972123977,-50.83239283421756,9.091399633120998e-12,22629.6497060203,41114.119412376225,40824.58092171163,44.52802716450762,334.0665178290948,1.835864793520159e-12,13001.363955421913,10634.758771285735,15927.969587575455,1875.9678244275951,1760.796749545387
A43_010,234,2025-08-23,22684.721803760454,108.35739874818152,187.89881866601468,93.94940933300734,14.407989415174185,8.385953265133138e-12,22699.129793175638,41125.80870078523,40906.81982832206,110.51822098322225,329.5070934463919,1.6120438317557273e-12,12994.671923845794,10615.857608641003,15997.99936311727,1865.447464859489,1765.2548533862528
A43_011,234,2025-08-23,22684.71702857229,44.417004378180145,190.4987944247954,95.2493972123977,-50.83239283421756,9.091399633120998e-12,22633.884635738083,41125.79553511618,40836.25704445159,44.52802716450762,334.0665178290948,1.835864793520159e-12,13013.040078161866,10634.758771285735,15927.969587575455,1865.4593139616386,1760.796749545387
